skill_id,canonical_name,normalized_name,category,source,taxonomy_version,confidence,indian_alignment,nsqf_alignment,status,esco_uri
SKILL_0416,blockchain components,blockchain components,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/14062e1c-6540-4cb6-b343-ad419e3d10ac
SKILL_0417,blockchain consensus mechanisms,blockchain consensus mechanisms,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f7e051fc-8f7b-45b3-8911-8ffb9b951f4a
SKILL_0418,blockchain design patterns,blockchain design patterns,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c4ba511c-dc24-44bc-8bc5-10b2d4a191fb
SKILL_0419,blockchain history,blockchain history,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b4057ecb-06d6-45db-a352-ce73e3fd991d
SKILL_0420,blockchain mining principles,blockchain mining principles,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fc94266b-322d-4f1d-87a0-03f999e72344
SKILL_0421,blockchain openness,blockchain openness,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3c2e6f38-42c1-46ec-b782-5854b2db330d
SKILL_0422,blockchain platforms,blockchain platforms,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9035afc4-5317-455d-ab60-f32e2ecc6bfc
SKILL_0423,blockchain terminology,blockchain terminology,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba
SKILL_0424,blockchain-based business models,blockchain-based business models,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d686f015-5568-4288-9135-74936cd7b655
SKILL_0425,blockchain-based services regulation,blockchain-based services regulation,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7c939ef4-adb2-4c0c-aa27-9cc1aefd7c81
SKILL_0426,build business relationships,build business relationships,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/dc72ad0a-c5dc-4abd-bc0d-ca43e82162e1
SKILL_0427,business process modelling,business process modelling,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb
SKILL_0428,business requirements techniques,business requirements techniques,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0ee94c0a-3716-494a-95a2-dcbab9e58be2
SKILL_0429,cloud monitoring and reporting,cloud monitoring and reporting,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f
SKILL_0430,cloud security and compliance,cloud security and compliance,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1c2978b8-bb0d-4249-9c23-877571a4dffa
SKILL_0431,cloud technologies,cloud technologies,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0
SKILL_0432,collaborate with designers,collaborate with designers,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d52382fe-f236-421f-95fe-34fe69d48dbd
SKILL_0433,collect customer feedback on applications,collect customer feedback on applications,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21
SKILL_0434,compose description for web elements,compose description for web elements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/e8d9ce55-7bc3-4f09-8412-0a393d4b5b96
SKILL_0435,computer engineering,computer engineering,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef
SKILL_0436,computer programming,computer programming,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/21d2f96d-35f7-4e3f-9745-c533d2dd6e97
SKILL_0437,content development processes,content development processes,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/e74f4f21-8d45-412c-b5c3-652e6167ee32
SKILL_0438,create flowchart diagram,create flowchart diagram,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3
SKILL_0439,create software design,create software design,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3bddfd7c-ab6d-40c2-883d-5e97fb7640ba
SKILL_0440,create website wireframe,create website wireframe,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f0f5bb34-71df-4715-9c9e-03567b76ec8f
SKILL_0441,"data extraction, transformation and loading tools","data extraction, transformation and loading tools",IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9d0d89be-bffa-4393-b6f6-8d05bea49051
SKILL_0442,data models,data models,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fecf8a0d-62c4-4e71-9b03-0f4fc2ad7bf5
SKILL_0443,data quality assessment,data quality assessment,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/cc7370dd-69fa-4c67-a96f-d4d135d38700
SKILL_0444,data storage,data storage,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e
SKILL_0445,database development tools,database development tools,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe
SKILL_0446,database management systems,database management systems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f
SKILL_0447,debug software,debug software,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2522a6ce-3202-4ac8-9f5b-b9cb5a3a83a1
SKILL_0448,decentralised identifiers,decentralised identifiers,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4570a262-b51f-46a1-a834-13ff67bee1c8
SKILL_0449,decentralized application frameworks,decentralized application frameworks,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/251b5528-693c-4ef9-a7f6-9924bb8d7ef8
SKILL_0450,define software architecture,define software architecture,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f7e2eb04-3e50-4561-bce1-7e51a1fec308
SKILL_0451,define technical requirements,define technical requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d9e5349e-8791-49c2-8ba4-839fdd1606c2
SKILL_0452,deploy cloud resource,deploy cloud resource,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6195c5f7-a4fb-425d-a3dd-c4467c4471a3
SKILL_0453,design application interfaces,design application interfaces,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968
SKILL_0454,design cloud architecture,design cloud architecture,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/11430d93-c835-48ed-8e70-285fa69c9ae6
SKILL_0455,design cloud networks,design cloud networks,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4da4587a-fd0b-4ca2-886c-c42a1562d432
SKILL_0456,design database in the cloud,design database in the cloud,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15
SKILL_0457,design for organisational complexity,design for organisational complexity,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/dfff95c6-9758-4c04-a228-7eaa88dec6cd
SKILL_0458,design graphics,design graphics,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f058bf62-70d1-4f5e-be2a-8b26fac24a96
SKILL_0459,design information system,design information system,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e
SKILL_0460,design process,design process,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2c28fc20-8a60-4311-8899-5ef8729c05b3
SKILL_0461,design process for blockchain-based systems,design process for blockchain-based systems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8f32e02a-9290-47ab-ad28-6567bfc2f17a
SKILL_0462,design user interface,design user interface,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fd33c66c-70c4-40e6-b87c-5495bd3bf26e
SKILL_0463,develop ICT device driver,develop ict device driver,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848
SKILL_0464,develop automated migration methods,develop automated migration methods,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0b0335f3-0aa1-491e-895e-81fc8774a300
SKILL_0465,develop blockchain innovative architectures,develop blockchain innovative architectures,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/01d269d9-b058-4d6c-82a0-3779af9a124b
SKILL_0466,develop digital content,develop digital content,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5fd5c985-eaaa-47aa-8314-62359c54505a
SKILL_0467,develop documentation in accordance with legal requirements,develop documentation in accordance with legal requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/695c3249-18e7-4435-bdb8-54a16011159d
SKILL_0468,develop software prototype,develop software prototype,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4
SKILL_0469,develop with cloud services,develop with cloud services,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/6b643893-0a1f-4f6c-83a1-e7eef75849b9
SKILL_0470,digital identity management,digital identity management,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/33efa504-2f26-424d-b662-cee77e6e9c93
SKILL_0471,digital systems,digital systems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/397da142-ab35-48fe-b154-7c38f447adfb
SKILL_0472,distributed ledger technologies consensus protocols,distributed ledger technologies consensus protocols,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ee46e1d3-a52c-4113-aab9-38dbc907085d
SKILL_0473,distributed ledger technologies vulnerabilities,distributed ledger technologies vulnerabilities,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/cdaf66a1-eaf3-4fef-af6e-2e9bbe2c326c
SKILL_0474,distributed ledger technology,distributed ledger technology,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3be79ccc-a455-49b9-8c65-55c50071ba5b
SKILL_0475,domain name service,domain name service,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/071233c4-ad2b-4f50-b79f-768d2231163e
SKILL_0476,draw design sketches,draw design sketches,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fc4fcb4b-993f-4f2c-b158-c2171ec18ed8
SKILL_0477,embedded systems,embedded systems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d
SKILL_0478,engineering principles,engineering principles,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/209a5498-3449-4689-8ed9-bd08cab4fd78
SKILL_0479,establish customer rapport,establish customer rapport,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/cd990eab-c6a9-4c11-b17d-b12a98f6573b
SKILL_0480,estimate duration of work,estimate duration of work,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/e207163b-7963-4c3e-9494-7a4bb000211b
SKILL_0481,evaluate blockchain architectures,evaluate blockchain architectures,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4ef13dee-380d-4b76-9034-c4995045303f
SKILL_0482,execute analytical mathematical calculations,execute analytical mathematical calculations,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/31c69100-b612-4a61-8db5-fd314318854c
SKILL_0483,execute feasibility study,execute feasibility study,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702
SKILL_0484,explain blockchain implications,explain blockchain implications,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3a09d732-08b9-4c90-8fd3-34e2d69ce084
SKILL_0485,explain distributed ledger technologies principles,explain distributed ledger technologies principles,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ce2dcc4b-d0a4-4aa4-b84a-a08da3c31d7d
SKILL_0486,game theory,game theory,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8b0f73ff-d36b-4196-bb83-464c3a6ef07d
SKILL_0487,graphics editor software,graphics editor software,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a71577b2-7550-4222-88ee-dcbd2d881516
SKILL_0488,identify ICT user needs,identify ict user needs,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/ddfe79e2-c2e3-4ba7-9bdf-3820b4f75b54
SKILL_0489,identify blockchain innovation opportunities,identify blockchain innovation opportunities,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1f0fbd17-56b7-45cd-b841-e7d9e2a5a14e
SKILL_0490,identify customer requirements,identify customer requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0e0c9c11-b39e-43cf-ba95-2fe646f5de64
SKILL_0491,implement cloud security and compliance,implement cloud security and compliance,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c13fb093-5ffb-491a-b8b7-fa2d42a57e2e
SKILL_0492,implement front-end website design,implement front-end website design,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c4b1f326-224a-420a-b8b3-814a8f13b6cb
SKILL_0493,implement smart contracts,implement smart contracts,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/89d574b8-f0ea-4ae8-9008-f575e37e9f11
SKILL_0494,industrial software,industrial software,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/41ec47dd-08b3-464a-9c45-c706f3e74467
SKILL_0495,integrated development environment software,integrated development environment software,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde
SKILL_0496,interact with users to gather requirements,interact with users to gather requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363
SKILL_0497,interpret technical requirements,interpret technical requirements,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/be48353d-25c7-4f86-bea9-7b9e248fbc6e
SKILL_0498,interpret technical texts,interpret technical texts,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783
SKILL_0499,keep up with the latest information systems solutions,keep up with the latest information systems solutions,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/20c920d4-7ff7-4676-ba61-3f04490d9416
SKILL_0500,legal requirements of ICT products,legal requirements of ict products,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b
SKILL_0501,manage ICT legacy implication,manage ict legacy implication,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/861313ba-3a1a-4d33-842a-1b8e45e2415b
SKILL_0502,manage ICT project,manage ict project,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/3c76296d-4bbd-44ba-8eaa-95bf275f79b7
SKILL_0503,manage business knowledge,manage business knowledge,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1
SKILL_0504,manage cloud data and storage,manage cloud data and storage,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963
SKILL_0505,migrate existing data,migrate existing data,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/020918ef-4b55-47c1-8430-ab7b8f6a7377
SKILL_0506,mobile operating systems,mobile operating systems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea
SKILL_0507,object-oriented modelling,object-oriented modelling,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c
SKILL_0508,outline blockchain-based identity management,outline blockchain-based identity management,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/af6ea157-8c10-4c5b-8015-0e184946127a
SKILL_0509,oversee development of software,oversee development of software,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/83b33952-3872-46ec-9a2e-b28f91303a7e
SKILL_0510,perform backups,perform backups,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/cf3e976d-2c3e-495c-a874-f9e8a66d3b48
SKILL_0511,project management,project management,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388
SKILL_0512,propose ICT solutions to business problems,propose ict solutions to business problems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/07e51c60-763a-4335-b4ec-70a15f66d328
SKILL_0513,provide cost benefit analysis reports,provide cost benefit analysis reports,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/48b68726-0fd6-4e03-a5eb-82236516ee7a
SKILL_0514,query languages,query languages,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586
SKILL_0515,recognise blockchain application areas,recognise blockchain application areas,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/44847349-e7ff-4bdb-82b9-6a18140efcaf
SKILL_0516,recognise blockchain risks,recognise blockchain risks,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/d2309723-3472-46d2-865a-db81db2269b6
SKILL_0517,report analysis results,report analysis results,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c544a9f3-5945-4b54-afed-de0697852817
SKILL_0518,resource description framework query language,resource description framework query language,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806
SKILL_0519,smart contract,smart contract,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/670f8eea-f25b-4c3f-97ef-a4729d4c63d6
SKILL_0520,smart contract programming languages,smart contract programming languages,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/495ce586-09d7-4cec-83d7-2821be6590c4
SKILL_0521,software UI design patterns,software ui design patterns,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/1019423b-3368-4f83-b24f-19e5fa23e816
SKILL_0522,software architecture models,software architecture models,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc
SKILL_0523,software components libraries,software components libraries,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/484df271-bb52-49f1-8f50-f19624bf4df2
SKILL_0524,software design methodologies,software design methodologies,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8ff015a0-98ea-4d80-a23e-1f68110a919e
SKILL_0525,software frameworks,software frameworks,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17
SKILL_0526,solve ICT system problems,solve ict system problems,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c
SKILL_0527,style sheet languages,style sheet languages,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/c2999f0c-eb37-4cdf-b9b0-82107b628794
SKILL_0528,system design,system design,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/fae27053-8924-4bfd-b565-c9fe502044c9
SKILL_0529,systems development life-cycle,systems development life-cycle,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/09f2f811-a3fb-4de3-a70f-6420a6935575
SKILL_0530,technical drawings,technical drawings,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/59ea80e1-463a-4dba-82c6-d0b6d577d532
SKILL_0531,test ICT queries,test ict queries,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/e2fb1ee4-fbf9-4690-b677-3e6ff7cfdc48
SKILL_0532,tools for software configuration management,tools for software configuration management,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f
SKILL_0533,translate requirements into visual design,translate requirements into visual design,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2d6d4784-0992-48e7-b100-22d7229b3f0a
SKILL_0534,unified modelling language,unified modelling language,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7193cb6d-8334-494f-86e5-21e6d03a47c3
SKILL_0535,use an application-specific interface,use an application-specific interface,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/04fe962b-4017-4eb7-9139-7d69b6922bc9
SKILL_0536,use databases,use databases,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4463a721-69f3-413d-8321-43e3af13a4f1
SKILL_0537,use different communication channels,use different communication channels,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/415abd43-e8e5-4643-b5da-5f11307af57a
SKILL_0538,use e-services,use e-services,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/16a00c69-9c74-4c37-96d7-6301d285e5ce
SKILL_0539,use markup languages,use markup languages,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0af062de-eb43-41e9-9b96-249e2cd22d26
SKILL_0540,use methodologies for user-centered design,use methodologies for user-centered design,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/7364cc39-b9c0-449f-9416-57723e2fd9c4
SKILL_0541,use software design patterns,use software design patterns,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17
SKILL_0542,use software libraries,use software libraries,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df
SKILL_0543,utilise computer-aided software engineering tools,utilise computer-aided software engineering tools,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/172020d1-e151-445b-8173-e2a5fb16fe51
SKILL_0544,web based collaborative platforms,web based collaborative platforms,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71
SKILL_0545,web programming,web programming,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/69bbd53f-fbb0-4476-b4b2-ef7844464e28
SKILL_0546,web services,web services,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f84a433f-34f1-4083-b0a3-24802623509c
SKILL_0547,write database documentation,write database documentation,IT/Software - Software Development,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/64db87c7-2360-4e20-88d3-d222402e477c
SKILL_0548,accept criticism and guidance,accept criticism and guidance,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/05aa7c09-46e7-433f-a81b-92841f4551e7
SKILL_0549,adapt to change,adapt to change,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/49de9958-2aa4-4eef-a89d-fe5d5bcd28c4
SKILL_0550,address an audience,address an audience,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/609a8ac1-9d29-4237-9886-596dbbe7ca8a
SKILL_0551,adjust to physical demands,adjust to physical demands,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/13b4a3d2-abdf-4442-8e52-d7464a58ecbc
SKILL_0552,adopt ways to foster biodiversity and animal welfare,adopt ways to foster biodiversity and animal welfare,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0171653e-c8e9-4c24-bb86-a4b6fe038f25
SKILL_0553,adopt ways to reduce negative impact of consumption,adopt ways to reduce negative impact of consumption,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4
SKILL_0554,adopt ways to reduce pollution,adopt ways to reduce pollution,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c
SKILL_0555,advise others,advise others,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d
SKILL_0556,apply basic programming skills,apply basic programming skills,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/bf4d884f-c848-402a-b130-69c266b04164
SKILL_0557,apply digital security measures,apply digital security measures,Transversal,ESCO,v1.2.1,1.0,,,active,http://data.europa.eu/esco/skill/f4346299-e22a-4686-8e61-2c9b0cd51c7d
