id,title,company,location_raw,tagsAndSkills
260925012127,TL-Licensing Renewals,Denave,Noida,"Renewals,Sales Leadership,Team Handling,Strategic Sales,Microsoft Dynamics,Licensing,microsoft renewals,Microsoft Technologies"
260925011963,Hiring For Indian Payroll role | Location-Noida | 5 days WFO,Protiviti India,Noida,"Payroll,Compliance,Indian Payroll,PF,Statutory Compliance,Statutory,Wfo,Hiring"
260925011958,Relationship Manager,Star Union Dai ichi Life Insurance (SUD Life),"Mainpuri, Agra, Aligarh","Sales,Banca,Insurance,Direct,Relationship,Relationship management,Management"
260925011206,Equity Dealer,Idbi Capital,Kolkata,"Equity Dealer,NISM,Nism Viii,Cross Selling,Dealing,Equity Trading,Order Punching,Selling"
260925011154,Key Accounts Manager - Modern Trade & Ecommerce,Cadila Pharmaceuticals,Ahmedabad,"Ecommerce Marketing,Modern Trade Management,Promotional Campaigns,Key Account Management,Modern Trade,Internet Sales,Marketing Campaigns,Online Sales"
260925010732,IFF Sales - Air /Ocean Freight,Yusen Logistics,"Ahmedabad, Vadodara","Freight Forwarding,Sales,Business Development,Ocean Freight,Development,Ocean,Freight,Forwarding"
260925010708,Territory Manager - Chennai Central (Vanagram),Safexpress,Chennai,"Client Relationship Management,Advanced Excel,Sales,Business Development,Relationship,Territory,Relationship management,Client relationship"
260925009710,Urgently looking For Preferred Head RM - PAN India,AnandRathi,"Kochi, Chennai","Team Management,HNI/UHNI,New Client Acquisition,AUm,Wealth Management,MF,Financial Advisory,RM"
260925009710,Urgently looking For Preferred Head RM - PAN India,AnandRathi,"Kochi, Chennai","Team Management,HNI/UHNI,New Client Acquisition,AUm,Wealth Management,MF,Financial Advisory,RM"
260925009690,Urgently looking For Preferred Head RM - PAN India,AnandRathi,"Noida, Delhi / NCR","Team Management,HNI/UHNI,New Client Acquisition,AUm,Wealth Management,MF,Financial Advisory,RM"
260925009658,Urgently looking For Preferred Head RM - PAN India,AnandRathi,Kolkata,"Team Management,HNI/UHNI,New Client Acquisition,AUm,Wealth Management,MF,Financial Advisory,RM"
260925008541,Assistant manager - Content Writer,Jiva Ayurveda,Faridabad,"Content Writing,SEO Writing,Google Analytics,Content Analysis,Copy Writing,SEO,Content,Content management"
260925008416,Sales Executive - Vasai,MYK LATICRETE,Vasai,"Retail Sales,Channel Sales,Secondary Sales,Primary Sales,Distributor Handling,Handling,Secondary,Channel"
260925008378,Security Guard,Sri Guru Harkrishan Sahib Charitable Eye Hospital Trust,Mohali,"Security Guard,Security"
260925008274,Group Product Manager - Critical Care Therapy,Cadila Pharmaceuticals,Ahmedabad,"Product Marketing,Critical Care,Product Strategy,Product Management,Product Management Team,GPM,Brand Management,PMT"
260925007353,Business Solutions,PAREKH,Goregaon,"Warehouse Design,Solution Design,Commercial,Business Solutions,Process Design,RFQ,Proposals,Process"
260925007338,Senior Manager Controllership,Tek Travels,Gurugram,"Controllership,Financial Controllership,Indian Gaap,Finance Control,US GAAP,usaaap,IFRS,IND AS"
260925007185,Business Associate,Dracarys Incorporation,"Madurai, Dindigul, Theni","marketing,college,pursuing,masters,Leadership Skills,sales,Communication Skills,fresher"
260925006372,"Title Search, Examiner & Title closing- F2F interview",Adecco India,Bengaluru,"title,title examiner,Netronline,Full Search,title closing,Current Owner Search,Title Search,Examination"
260925000421,Bench Sales Recruiter,Lunar Orbit Consultancy,Ahmedabad,"English,Bench Sales,Hindi,Recruitment,Sales"
260825012809,Finance Control Manager,Knorr Bremse,Palwal,"Finance Control,SAP,GAAP,IFRS,Internal Audit,Financial Reporting,Internal Control,Treasury Management"
260825009672,Cluster Head- IndiaMart( Customer  Re-acquisition ),IndiaMART,Noida,"Client Acquisition,reacquistion,Client Coordination,Client Retention,Customer Retention,Client Engagement,B2B Sales,Retention"
260825008104,Business Manager || IndiaMart || Gujarat,IndiaMART,Surat,"sales,upselling,tream management,Cross Selling,B2C Sales,Direct Sales,Client Retention,Account Management"
260825004995,PART TIME Associates,Datamatics,Nashik(Mumbai Naka ),"English,BPO,International Voice Process,Part time,Part,International,Time,Voice process"
250925933709,Field Executive -Service,Otis,Shimla,"business development,recovery,sales,marketing,collections,team management,production,customer service"
250925921562,Operations Delivery Leader,R1 RCM,Gurugram,"lead operations,hospital administration,service delivery,rcm,revenue cycle management,screening,hrsd,performance improvement"
250925921555,Operations Manager,R1 RCM,Chennai,"operations management,presentation skills,process improvement,coaching,rcm,attrition,us healthcare,payment posting"
250925921550,Assistant Operations Manager,R1 RCM,Noida,"cpt,icd,editing,claims,revenue cycle management,operations management,customer service,us healthcare"
250925921497,Assistant Operations Manager,R1 RCM,Noida,"operations management,denial management,wellness,rcm,revenue cycle management,us healthcare,yoga,exercise"
250925921153,Assistant Operations Manager,R1 RCM,Noida,"cpt,icd,editing,claims,revenue cycle management,operations management,customer service,us healthcare"
250925905929,Field Executive - Service,Otis,Dispur,"field service,customer service,sales,customer support,service engineering,repair,cdd,edd"
250925509903,Product Designer Intern,Greedygame,Bengaluru,
250925509893,Intern,Valeo,Chennai,
250925509847,TECHNICAL AUTHOR,Diverse Lynx,Chennai,"CATIA,Technical Author,Aviation,Illustrator,SGML,electromechanical,XML,Cataloguing"
250925509270,Education Sales Executive,Teacher Pool,Krishnagiri,"Networking,Institutional sales,UPS,Sales Executive,Client acquisition,Management,Educational sales,Sales support"
250925509005,Content Writing,SRS Pro,Ahmedabad,"Content writing,creative content,Creative,Content,Writing"
250925507667,SEO Analyst,Einfolge Technologies,Bengaluru,"Email marketing,Social media,Analytical,SEO Analyst,Brand awareness,Link building,Research,Management"
250925507082,Key Account Management,Makemytrip,Bengaluru,"Key account management,Account management,Key accounts,Key,Accounting,Management"
250925501902,GCP Data Engineers,N Consulting Global,Hyderabad,"SUB,Data migration,GCP,Consulting,Cloud,Hadoop,Engineering projects,hdfs"
250925501856,Lead Antenna Design Engineer,Piersight Space,Ahmedabad,"Supply chain,Interpersonal skills,Simulation,RF,SAR,Ansys,Manager Technology,Instrumentation"
250925501721,Asst Manager,PIERIAN ,Bengaluru,"Business services,Renewable energy,MIS,Analytical,Reconciliation,Trend analysis,Cash flow,Investment management"
250925501617,Business Officer,Zuventus Healthcare,Sitamarhi,"Training,Payment collection,Sales,Monitoring,Payments,Collections"
250925501432,CBSE School Principal,Teacher Pool,Krishnagiri,"Training,Administration,Compliance,School administration,Management,School Principal,Principal,Performance improvement"
250925501184,Lead Electrical AIT Engineer,Piersight Space,Ahmedabad,"EMI,ISO,Test scripts,Aerospace,Script writing,Functional testing,thermal,EMC"
250925500542,Post-Doctoral Fellow-SCMC Sustainability Lab,Iim Bangalore Pgpem,Bengaluru,"qualitative,writing,statistical tools,corporate governance,quantitative analysis,analysis,sustainability reporting,research"
250925038742,Internal Audit - Consultant (Contractual Positions 11 Month ) Gurugram,Canara HSBC Life Insurance Company,Gurugram,"Internal Audit,Internal Control,Internal Auditor,audit plan,Contracts,Control,Planning,Positioning"
250925032891,Cognizant | Customer Service | International Process | Upto 5.5 LPA,United Nexgen It,"Kolkata, Durgapur, Howrah","Communication Skills,Customer Service,Excellent Communication In English,International BPO,US Process,Blended Process,Customer Support,International Voice"
250925029127,Embedded Hardware Engineer,Tekskills,Hyderabad,"Embedded C,Hardware Design,IOT,Embedded Hardware,Embedded systems,Hardware,Design,C"
250925029041,Program Advisor,Impactica Solutions,"Bangalore Rural, Bengaluru(Sector 1 HSR Layout)","Admission Counselling,Edtech,Edtech Sales,Education Counseling,Career Counselling,Admissions,Career development,Sales"
250925028818,Embedded Firmware Engineer,Tekskills,Hyderabad,"RTOS,Embedded C,IOT,Embedded Firmware,Embedded systems,C,Firmware"
250925028211,US Recruiter,Aceolution India,Coimbatore,"US Recruitment,US Staffing,International Hiring,International Recruitment,Non IT Recruitment,W2,US IT Staffing,Recruitment"
250925027020,Business Relation Executive,Adecco India,"Tirunelveli, Kanyakumari","Sales,B2B Sales,B2B,Relationship"
250925026816,Finance & Accounts Professional, Vardhman Probuild Pvt. Ltd.,Ahmedabad,"Financial Reporting & Analysis,Budgeting And Forecasting,Accounting Principles & Standards,Internal Controls & Audit,Analytical Reports,Internal control,Control,Budgeting"
250925025894,GM R & D For Chemical Manufacturing Company,Sahaj Pharma,Valsad,"New Product Development,R&D,NPD,R And D,New Product,Research And Development,Product development,Chemical Manufacturing"
250925023638,Diploma Fresher,Genius Consultants,Jamshedpur,"Machine Operating,Mechanical Skills,Diploma Automobile,technician,Mechanical,Machine,Automobile,Operating"
250925021083,Opening For Chief Manager - Quality Control,Sahaj Pharma,Dahej,"Quality Control,Chemical Testing,QC,Material Testing,NABL,Lab Testing,Quality,Control"
250925017776,Senior Engineer-quality,Somany Ceramics,Tirupati,"Manufacturing Unit Exeperience,Quality Audit,Process Quality,Quality,Sample Inspection,Production,Quality Check,Customer Complaints"
250925017754,Immediate hiring For tele caller - Fresher(Female),Manpowergroup Services India,Chennai,"tele calling,Calling,Telecalling,Hiring"
250925017117,Dot Net Fullstack Developer,Inumellas Consultancy Services,"Chennai, Bengaluru, India","C#,.Net Core,Azure,Angular,Enity Framework,Angular JS,Web Api,Frontend Technologies"
250925015267,Accountant & Administration,Elecsa Infratech,Noida,"Tally,English,Accounting,Hindi,Administration"
250925014876,Immediate hiring For Tele caller -Female,Manpowergroup Services India,Madurai,"Telecalling,Calling,Hiring"
250925014361,Store promoter vacancies For FMCG company at Triplicane,Adecco India,Chennai(Triplicane),"Customer Relationship,sale,merchandis,counter sale,Customer Handling,customer s,Billing,promot"
250925014328,Hiring For Team Member @ Cafe Coffee Day,Coffee Day Global,Coimbatore,"Hospitality,Hotel Management,Restaurant,Food And Beverage,Fresher,Cafe,Bhm,Guest Service"
250925013041,Hiring | US Customer Service Voice Process | Fresher& Exp| Gurgaon,People Staffing,Gurugram,"BPO,International BPO,Inbound Process,Banking Process,Aviation,inbound,customer service,Digital Marketing"
250925012844,Senior Design Engineer - Instrumentation,Sinmec,Chennai,"SPR,AutoCAD,MS Office,Smart Plant Instrumentation,Instrucalc,Instrumentation,Smart,Design"
250925010742,Fresher II KYC Associate II Gurugram,Manpowergroup Services India,Gurugram,"KYC,Kyc Verification,Kyc Aml,Document Verification,Document Checking,Anti Money Laundering,Money Laundering,Currency"
250925009818,Lead Generation Executive  Intership,Gravity Engineering Services,"Patna, Raipur","Lead Generation,Cold Calling,Sales Lead Generation,Email Marketing,B2B Lead Generation,Marketing,Sales,Generation"
250925008960,Sales Executive,Denave,Remote,"Field Sales,Fresher Hiring,Sales,Project Sales,Project,Field,Sales executive activities,Hiring"
250925008897,Sales Executive,Denave,Remote,"Field Sales,Fresher Hiring,Sales,Project Sales,Sales executive activities,Project,Hiring,Field"
250925007694,Inbound Customer Care Executive - Malayalam,Manpowergroup Services India,Chennai,"Malayalam,Inbound Process,Inbound Voice Process,Inbound Calls,Voice Process,Customer care,Voice,Calls"
250925006320,Documentation Executive - KTB,Axis Bank,"Gobichettipalayam, Kangeyam, Perundurai","Document Verification,Communication Skills,Cross Sales,Document Checking,Sales,Verification,Documentation,Check"
250925003439,Sales Executive - Cross Sell | Personal loan,TVS Credit Services Ltd,"Ongole, Tirupati, Narasaraopet","Sales,Cross Selling,Personal Loans,Sales executive activities,Selling,Personal"
250925003285,Electronics manufacturing,Manpowergroup Services India,Hosur,"Production,Quality Control,Quality,Control,Electronics,Manufacturing,Electronics Manufacturing"
250925003199,Trainee,Aye Finance,"Panipat, Ludhiana, Ambala","sales,Loan Against Property,Business Loan,Secured Loan,Home Loans,Mortgage,Mortgage Loans,Lap"
250925002391,Field Executive,Manpowergroup Services India,Remote,"Field Work,Onboarding,Field"
250925001370,Relationship Manager,Aye Finance,"Sirsa, Palwal, Yamunanagar","lap,Housing Finance,Secured Loan,HL,Home Loans,Property Loan,Affordable Housing,Housing"
250924013129,Mega Walk-In International Chat Process|| Noida Location|| 32k in hand,iQor,"Noida, New Delhi, Greater Noida","Customer Service,International BPO,Chat Process,Blended Process,US Process,International Call Center,Customer care,Voice Process"
250825016206,National Pension Scheme Sales -Assistant Manager-Chennai,Axis Bank,Chennai,"Good Communication In English,Channel Sales,B2B Sales,National Pension Scheme,Sales,Communication skills,Channel,Pension Administration"
250825014189,Mis Executive,Fleetx,Gurugram,"Client Coordination,Excel Reporting,MIS Reporting,Client Handling,Operations Management,Operations,Excel,MIS"
250825005533,Graphic Designer,Soliton Technologies,Bengaluru,"Graphic Designing,Print Design,Figma,Booth Design,Brand Design,Brochure Design,Adobe Creative Suite,Digital Design"
250625020941,Sr Associate : International Voice Process : 4.3 LPA : Apply Now,Outpace Consulting Services,Chennai,"Wipro,Cognizant,TCS,Customer Support,Bpo Voice,Customer Service,US Voice,Genpact"
250425013691,Territory Sales Executive - B2B,Bunge,Kolkata,"bakery,Corporate Selling,B2B,Business To Business,B2B Sales,Corporate Sales,Enterprise Sales,Corporate"
