skillUri,sector,tier,relationType,matchedOn,priority,match_count,reason
http://data.europa.eu/esco/skill/6c08403c-a5bb-4868-b8c2-b7d039c0e511,IT/Software - Software Development,cross-sector,,design database scheme,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/6e4f75b4-c60f-4623-a9ba-760c8245753b,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,ICT communications protocols,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'None'"
http://data.europa.eu/esco/skill/6f1edc19-191f-4ba5-a048-ee69aff05bab,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,security engineering,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/6f7512ab-d46d-402a-8c30-a8878d7c1f88,"IT/Software - Data & AI,IT/Software - Software Development",cross-sector,,SQL Server Integration Services,,,"also matched ['IT/Software - Data & AI', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/6f8a40d6-f9ce-43ec-a72f-d4213a53f3ed,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,Ansible,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/6fa1c2c0-a012-4ca0-9642-e01569ba322c,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,ICT system integration,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/709ef32a-7435-48e2-8fa2-16e389ecab8a,IT/Software - Cybersecurity,cross-sector,,Cisco,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/7111b95d-0ce3-441a-9d92-4c75d05c4388,IT/Software - Cybersecurity,cross-sector,,project management,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/71746a0b-e58d-4dc4-ad03-bd84082eae21,IT/Software - IT Infrastructure & Networks,cross-sector,,collect customer feedback on applications,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/72a74f69-5cf1-43c5-99b9-62a444578919,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,engineering processes,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/744442ac-c157-4350-8be0-ce454df4f5c5,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,perform ICT troubleshooting,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/7482a123-e801-48de-9733-262125671410,IT/Software - Software Development,cross-sector,,task algorithmisation,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/7557f0f4-b8bc-4ac0-b91e-222ab1ba744f,IT/Software - QA & Testing,cross-sector,,tools for ICT test automation,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use query languages,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/76ef6ed3-1658-4a1a-9593-204d799c6d0c,"IT/Software - Data & AI,IT/Software - Software Development",cross-sector,,NoSQL,,,"also matched ['IT/Software - Data & AI', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/7814e88f-c133-4c3b-b27f-857afa145d42,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,ICT security legislation,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/797a4416-0b8d-44f3-8fcd-eb10bd0be6b4,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,develop software prototype,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/79f24a62-7718-46e1-9b41-37be0560a5ca,IT/Software - IT Infrastructure & Networks,cross-sector,,organisational resilience,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/7a17d7ce-01a2-4746-bbcc-22ffe22fa16e,IT/Software - Software Development,cross-sector,,monitor technology trends,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/7adb8473-bcc6-4ff8-9850-76d945d40092,IT/Software - Software Development,cross-sector,,analyse ICT system,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/7d10fcb2-b368-48ab-996b-7c9fafcf68ed,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use automatic programming,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/7e1f9657-ab4e-407c-842f-b846197060e3,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,execute ICT audits,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/7e796b51-49d7-4e73-95af-2e7323763f15,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,design database in the cloud,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/7f0b1a66-ebaf-4c8a-b606-4c1844eb692e,IT/Software - QA & Testing,cross-sector,,attend to ICT systems quality,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/8088750d-8388-4170-a76f-48354c469c44,IT/Software - IT Infrastructure & Networks,cross-sector,,cyber security,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/82de2df7-0d6c-42b1-94ac-b3e9a029e917,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,use back-up and recovery tools,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/83218cac-3599-417e-93d2-26013cdccd98,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,service-oriented modelling,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/8359bd04-d2cb-4757-af1f-39a921df9efe,IT/Software - IT Infrastructure & Networks,cross-sector,,remove computer virus or malware from a computer,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,IT/Software - Software Development,cross-sector,,utilise machine learning,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/8369ede5-4200-4a44-be2e-bc60ef959259,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Microsoft Visual C++,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/85616cc4-98bf-4355-9cf1-72ff11752848,IT/Software - Cybersecurity,cross-sector,,develop ICT device driver,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/85c11255-469f-41bd-a6d1-382bc4a87783,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,interpret technical texts,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/85f46538-ae70-498a-bfbc-b8ddafe96c7d,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,levels of software testing,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,TypeScript,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/8696aff0-18c0-4ba6-a4d0-9a21861b3e5e,"IT/Software - Cybersecurity,IT/Software - QA & Testing",cross-sector,,World Wide Web Consortium standards,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/86d2e2ea-1ba2-4aa6-b465-8a1f9abc81b8,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,apply information security policies,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,IT/Software - IT Infrastructure & Networks,cross-sector,,computer engineering,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/8b0f73ff-d36b-4196-bb83-464c3a6ef07d,IT/Software - Data & AI,cross-sector,,game theory,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,IT/Software - Cybersecurity,cross-sector,,use software libraries,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/8c4c49d4-9708-433f-8ca7-bf2c5211ee49,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,develop creative ideas,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/8d4271ca-c9fd-40b3-875f-15f78332a49e,IT/Software - Cybersecurity,cross-sector,,quality standards,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/8dcbcabe-09f7-4d11-940d-125af57bbc40,IT/Software - Cybersecurity,cross-sector,,track key performance indicators,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,cloud monitoring and reporting,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/901105f8-3a08-453e-b1dc-23619e317fd3,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,create flowchart diagram,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/902fb91c-3113-4004-9b4f-79aa86b638b7,IT/Software - Software Development,cross-sector,,web application security threats,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/9136cbf1-7916-4f1c-bc9a-0318ee1d6016,IT/Software - Software Development,cross-sector,,human-computer interaction,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/913e7e83-b8f8-4574-b1ca-1b38f3fd974a,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,execute software tests,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/9190d87f-9792-42e0-bb7f-64294a656bcd,"IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,monitor system performance,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/925463a7-d51f-4d5b-9f79-4d28cf30acde,IT/Software - IT Infrastructure & Networks,cross-sector,,integrated development environment software,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/93e65de1-923c-437e-aa5b-e6002967ce71,IT/Software - QA & Testing,cross-sector,,web based collaborative platforms,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/94dd823c-148e-4614-a6e8-99249b16357d,IT/Software - Cybersecurity,cross-sector,,ICT project management,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/9707091a-323b-4240-877a-5999a19286f0,IT/Software - Software Development,cross-sector,,apply ICT system usage policies,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/976455eb-5bbe-4493-ae64-ed16c3b009ea,IT/Software - IT Infrastructure & Networks,cross-sector,,mobile operating systems,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,IT/Software - Software Development,cross-sector,,data analytics,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/98301d4a-2cc3-439d-8d7f-0b6ac76302bb,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,business process modelling,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/99207709-d076-4cce-ba38-e90d3bb28806,"IT/Software - Data & AI,IT/Software - QA & Testing",cross-sector,,resource description framework query language,,,"also matched ['IT/Software - Data & AI', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/993b1e23-f2de-4bd8-b33f-f86dde1c8e9d,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,CoffeeScript,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/9973a5a2-7822-4161-99e9-95c781eb63f8,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Objective-C,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/9cf681c7-89ec-470c-b651-7fe03786f586,"IT/Software - Data & AI,IT/Software - QA & Testing",cross-sector,,query languages,,,"also matched ['IT/Software - Data & AI', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,IT/Software - IT Infrastructure & Networks,cross-sector,,tools for software configuration management,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/9e06bac6-6b91-48ca-8b7d-c1f48cdecd7c,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,solve ICT system problems,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/9ef0f3a0-9ce2-4ef1-a987-0366b5cb2dbe,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,database development tools,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/9ff9db9d-d14b-426e-83f3-e7449af6c79f,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,manage data,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/a3ce2bf7-5562-4639-9b52-fdb4850a3904,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,ICT problem management techniques,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,ML (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/a4e31589-3632-4926-91d0-15b889c90b9b,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,IBM WebSphere,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/a56dec32-05ef-45de-a256-ee6741f356db,IT/Software - Cybersecurity,cross-sector,,information confidentiality,,,"also matched ['IT/Software - Cybersecurity'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/a57a54b6-2f2e-43e4-9621-b52f4a63cb08,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,LDAP,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Data & AI'"
http://data.europa.eu/esco/skill/a7f0fbe0-c546-4f30-8e41-34a58c64567e,IT/Software - Data & AI,cross-sector,,data storage,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/a846cb9e-c152-41e7-bd34-45e7ff941e3b,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,legal requirements of ICT products,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/a8797f21-1af0-4c5e-98ca-bf1442929363,IT/Software - IT Infrastructure & Networks,cross-sector,,interact with users to gather requirements,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/ab1e97ed-2319-4293-a8b7-072d2648822f,IT/Software - Data & AI,cross-sector,,database management systems,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/ab49f767-296b-47d5-af56-0b4a69515b03,IT/Software - IT Infrastructure & Networks,cross-sector,,maintain ICT identity management,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/acf0a78c-f4e3-4bd9-a5cc-9cf4791b3b95,IT/Software - IT Infrastructure & Networks,cross-sector,,implement a virtual private network,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/ae4f0cc6-e0b9-47f5-bdca-2fc2e6316dce,IT/Software - IT Infrastructure & Networks,cross-sector,,manage ICT virtualisation environments,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/af607e5e-4ba1-4e5f-a2a6-dc05806567c7,"IT/Software - Cybersecurity,IT/Software - QA & Testing",cross-sector,,coordinate technological activities,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - QA & Testing'], kept under 'None'"
http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968,IT/Software - Data & AI,cross-sector,,design application interfaces,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/b04f377b-ee80-4b38-aca1-19d266a23b17,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,analyse business requirements,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,ICT system programming,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/b16200f4-4f39-4b8b-aa9d-3568054d6bdb,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,Open source model,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,"IT/Software - Cybersecurity,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,AJAX,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,"IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,C++,,,"also matched ['IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/b8271c8a-cba6-4baa-80f5-6361af3f07e3,IT/Software - Software Development,cross-sector,,ensure adherence to organisational ICT standards,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/b9f16465-56a9-426b-a047-0f9f1f95ec92,"IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,address problems critically,,,"also matched ['IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/ba04b19b-0b18-4d5c-b799-4db31a98e58d,IT/Software - Software Development,cross-sector,,BlackBerry,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/ba1b0441-a6b8-4e57-8ccc-871012f63e42,IT/Software - Software Development,cross-sector,,trading software,,,"also matched ['IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/bb2b4485-2bad-402f-8517-44bf7d9afff4,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,implement anti-virus software,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/bb99af26-71ff-4dca-bde7-1eb1f6194426,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,SAP R3,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks",cross-sector,,cloud technologies,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/be80acfc-b6f2-4411-9b8d-b19d9cd2556a,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,Swift (computer programming),,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - IT Infrastructure & Networks,IT/Software - QA & Testing",cross-sector,,ICT project management methodologies,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - IT Infrastructure & Networks', 'IT/Software - QA & Testing'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/c062bab3-3ea0-4291-9220-a2d8fef4bead,"IT/Software - Data & AI,IT/Software - Software Development",cross-sector,,SQL Server,,,"also matched ['IT/Software - Data & AI', 'IT/Software - Software Development'], kept under 'None'"
http://data.europa.eu/esco/skill/c13fb093-5ffb-491a-b8b7-fa2d42a57e2e,"IT/Software - Cybersecurity,IT/Software - IT Infrastructure & Networks",cross-sector,,implement cloud security and compliance,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/c2cbbccf-4ffd-4626-86e7-505b39c872a0,IT/Software - IT Infrastructure & Networks,cross-sector,,implement spam protection,,,"also matched ['IT/Software - IT Infrastructure & Networks'], kept under 'IT/Software - Cybersecurity'"
http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,"IT/Software - Cybersecurity,IT/Software - Data & AI,IT/Software - QA & Testing,IT/Software - Software Development",cross-sector,,MATLAB,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Data & AI', 'IT/Software - QA & Testing', 'IT/Software - Software Development'], kept under 'IT/Software - IT Infrastructure & Networks'"
http://data.europa.eu/esco/skill/c4b626c1-e71c-44ec-9f88-042766f37fcc,"IT/Software - IT Infrastructure & Networks,IT/Software - Software Development",cross-sector,,application usability,,,"also matched ['IT/Software - IT Infrastructure & Networks', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/c544a9f3-5945-4b54-afed-de0697852817,IT/Software - Data & AI,cross-sector,,report analysis results,,,"also matched ['IT/Software - Data & AI'], kept under 'IT/Software - Software Development'"
http://data.europa.eu/esco/skill/c55caed2-de9e-4a25-819e-a0b0e83fba1b,"IT/Software - Cybersecurity,IT/Software - Software Development",cross-sector,,give live presentation,,,"also matched ['IT/Software - Cybersecurity', 'IT/Software - Software Development'], kept under 'IT/Software - QA & Testing'"
http://data.europa.eu/esco/skill/c5e8abde-d2ba-4e8e-a65e-720b71180666,IT/Software - QA & Testing,cross-sector,,unstructured data,,,"also matched ['IT/Software - QA & Testing'], kept under 'IT/Software - Data & AI'"
